STUID,DOB,GENDER,ETHNICITYID,ETHNICITY,CITYID,CITY,DISTRICTID,DISTRICT,FEEDERID,FEEDER,PROGRAMSTART,CODE,PROGRAM,DEGREEID,DEGREE,PROGRAMSTATUS,GRADDATE,PROGRAMEND,BREAK,ENROLLEDSEMESTER,SEMESTERCREDITSATTEMPTED,SEMESTERCREDITSEARNED,SEMESTERPOINTS,SEMESTERGPA,COURSECODE,COURSETITLE,COURSEGRADE,COURSECREDITS,COURSEPOINTS,COURSEGPA,COMMENTS,CGPA
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,14/08/2006,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2007-1,3.00,3.00,9.00,3.04,ENGL318,TECHNICAL WRITING.,B,3.00,9.00,3.00,,2.43
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2017-1,3.00,3.00,7.50,2.83,ENGL2105,COMMUNICATION SKILLS,C+,3.00,7.50,2.50,,3.01
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,14/08/2006,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2007-1,3.00,3.00,7.50,3.04,CMPS411,COMPUTER NETWORK  SECURITY,C+,3.00,7.50,2.50,,2.43
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,14/08/2006,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2007-1,3.00,3.00,11.25,3.04,MGMT101,APPLIED MANAGEMENT I,A-,3.00,11.25,3.75,,2.43
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,14/08/2006,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2007-2,3.00,3.00,6.00,1.70,CMPS244,WEB APPLICATION DEV. 1,C,3.00,6.00,2.00,,2.43
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2015-1,3.00,3.00,6.00,2.00,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,C,3.00,6.00,2.00,,3.01
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2016-1,3.00,3.00,9.00,2.75,MATH2201,CALCULUS II,B,3.00,9.00,3.00,,3.01
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2016-2,3.00,3.00,6.00,2.00,CMPS3252,ALGORITHMS,C,3.00,6.00,2.00,,3.01
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2017-2,3.00,3.00,10.50,3.50,MATH3151,LINEAR ALGEBRA,B+,3.00,10.50,3.50,,3.01
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,14/08/2006,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2007-1,3.00,3.00,10.50,3.04,CMPS316,PROGRAMMING LANGUAGES,B+,3.00,10.50,3.50,,2.43
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2016-1,3.00,3.00,7.50,2.75,CMPS3131,ADVANCED GUI PROGRAMMING,C+,3.00,7.50,2.50,,3.01
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2018-2,3.00,3.00,7.50,2.50,PHYS1015,GENERAL PHYSICS I,C+,3.00,7.50,2.50,,3.01
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,14/08/2006,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2007-2,3.00,3.00,0.00,1.70,CMPS242,GUI PROGRAMMING,F,3.00,0.00,0.00,,2.43
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2018-2,1.00,1.00,2.50,2.50,PHYS1015L,GENERAL PHYSICS I LAB,C+,1.00,2.50,2.50,,3.01
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,14/08/2006,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2007-1,3.00,3.00,7.50,3.04,CMPS321,TELECOMMUNICATIONS SYSTEMS,C+,3.00,7.50,2.50,,2.43
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,14/08/2006,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2007-2,3.00,3.00,7.50,1.70,CMPS319,SYSTEMS ENGINEERING,C+,3.00,7.50,2.50,,2.43
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,14/08/2006,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2007-2,3.00,3.00,4.50,1.70,CMPS323,SYSTEMS ADMINISTRATION,D+,3.00,4.50,1.50,,2.43
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2015-2,3.00,3.00,7.50,3.13,CMPS2212,GUI PROGRAMMING,C+,3.00,7.50,2.50,,3.01
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2017-1,3.00,0.00,0.00,2.83,MATH3151,LINEAR ALGEBRA,WF,3.00,0.00,0.00,REPEAT,3.01
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2017-1,3.00,3.00,10.50,2.83,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B+,3.00,10.50,3.50,,3.01
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2017-2,12.00,12.00,42.00,3.50,CMPS4992,PROFESSIONAL PRACTICE,B+,12.00,42.00,3.50,,3.01
1474,24/10/1986,M,10,Garifuna,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,17/08/2015,BINT,Information Technology,13,Bachelor of Science,Graduated,15/06/2019,16/05/2019,-,2017-3,3.00,3.00,12.00,4.00,MATH1151,ALGEBRA,A,3.00,12.00,4.00,,3.01
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2008-1,3.00,0.00,0.00,3.05,CMPS413,ADVANCED WEB TECHNOLOGIES,WF,3.00,0.00,0.00,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2009-1,3.00,3.00,9.00,3.13,CMPS317,ADVANCED GUI DEVELOPMENT,B,3.00,9.00,3.00,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2009-1,3.00,3.00,10.50,3.13,CMPS422,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B+,3.00,10.50,3.50,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2008-2,3.00,3.00,4.50,3.00,CMPS314,ALGORITHMS,D+,3.00,4.50,1.50,REPEAT,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2009-2,3.00,3.00,11.25,3.71,CMPS314,ALGORITHMS,A-,3.00,11.25,3.75,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2008-2,3.00,3.00,4.50,3.00,CMPS255,OBJECT ORIENTED SYSTEM DEV.,D+,3.00,4.50,1.50,REPEAT,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2008-2,3.00,3.00,7.50,3.00,CMPS319,SYSTEMS ENGINEERING,C+,3.00,7.50,2.50,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2009-1,3.00,3.00,10.50,3.13,CMPS318,ADVANCED PC REPAIR,B+,3.00,10.50,3.50,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2009-2,3.00,3.00,10.50,3.71,CMPS255,OBJECT ORIENTED SYSTEM DEV.,B+,3.00,10.50,3.50,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2009-2,12.00,12.00,45.00,3.71,CMPS424,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2008-1,3.00,3.00,6.00,3.05,MATH333,CALCULUS III,C,3.00,6.00,2.00,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2008-2,3.00,3.00,9.00,3.00,CMCN209,COMMUNICATION SKILLS,B,3.00,9.00,3.00,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2009-1,3.00,3.00,11.25,3.13,CMPS324,SOFTWARE ENGINEERING,A-,3.00,11.25,3.75,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2009-1,3.00,3.00,9.00,3.13,CMPS411,COMPUTER NETWORK  SECURITY,B,3.00,9.00,3.00,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2008-1,3.00,3.00,10.50,3.05,CMPS315,NETWORK ENGINEERING,B+,3.00,10.50,3.50,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2008-1,3.00,3.00,11.25,3.05,ENGL318,TECHNICAL WRITING.,A-,3.00,11.25,3.75,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2008-2,3.00,3.00,10.50,3.00,CMPS323,SYSTEMS ADMINISTRATION,B+,3.00,10.50,3.50,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2009-1,3.00,3.00,6.00,3.13,MATH322,LINEAR ALGEBRA 1,C,3.00,6.00,2.00,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2008-1,3.00,3.00,10.50,3.05,CMPS316,PROGRAMMING LANGUAGES,B+,3.00,10.50,3.50,,3.26
1502,24/11/1986,F,8,Creole,"53,222",BELIZE CITY,75,BELIZE,152,ST. JOHN'S COLLEGE JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,19/06/2010,25/05/2010,-,2008-1,3.00,3.00,7.50,3.05,CMPS321,TELECOMMUNICATIONS SYSTEMS,C+,3.00,7.50,2.50,,3.26
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2009-1,3.00,0.00,0.00,3.17,CMPS328,DATABASE MGMT. SYS. II,WF,3.00,0.00,0.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2009-2,3.00,3.00,10.50,3.25,CMPS256,OPERATING SYSTEMS,B+,3.00,10.50,3.50,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-1,3.00,3.00,9.00,3.29,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B,3.00,9.00,3.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2008-1,3.00,3.00,9.00,3.00,MATH333,CALCULUS III,B,3.00,9.00,3.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2008-2,3.00,3.00,9.00,3.00,CMPS157,SYSTEM ANALYSIS,B,3.00,9.00,3.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2009-1,3.00,3.00,10.50,3.17,CMPS318,ADVANCED PC REPAIR,B+,3.00,10.50,3.50,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-1,3.00,3.00,9.00,3.29,CMPS3131,ADVANCED GUI PROGRAMMING,B,3.00,9.00,3.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-1,3.00,3.00,10.50,3.29,CMPS4251,COMPUTER AND NETWORK SECURITY,B+,3.00,10.50,3.50,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2009-1,3.00,3.00,9.00,3.17,CMPS156,DATA STRUCTURES,B,3.00,9.00,3.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-1,3.00,3.00,11.25,3.29,MATH3151,LINEAR ALGEBRA,A-,3.00,11.25,3.75,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-2,3.00,3.00,9.00,2.83,CMPS3232,SYSTEMS ADMINISTRATION,B,3.00,9.00,3.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2011-2,12.00,12.00,45.00,3.75,CMPS4992,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2008-1,3.00,3.00,9.00,3.00,CMPS321,TELECOMMUNICATIONS SYSTEMS,B,3.00,9.00,3.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2008-1,3.00,3.00,9.00,3.00,MGMT304,DYNAMICS OF ORG. BEHAVIOUR,B,3.00,9.00,3.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2008-2,3.00,3.00,10.50,3.00,MATH203,CALCULUS II,B+,3.00,10.50,3.50,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-1,3.00,3.00,9.00,3.29,CMPS3111,PROGRAMMING LANGUAGES,B,3.00,9.00,3.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2008-2,3.00,3.00,6.00,3.00,CMPS144,PRINCIPLES OF PROGRAMMING II,C,3.00,6.00,2.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2008-1,3.00,3.00,9.00,3.00,CMCN209,COMMUNICATION SKILLS,B,3.00,9.00,3.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2008-1,3.00,3.00,6.00,3.00,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,C,3.00,6.00,2.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2008-1,3.00,3.00,12.00,3.00,ENGL318,TECHNICAL WRITING.,A,3.00,12.00,4.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2008-2,3.00,3.00,10.50,3.00,PHIL210,ETHICS,B+,3.00,10.50,3.50,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2009-1,3.00,3.00,9.00,3.17,CMPS315,NETWORK ENGINEERING,B,3.00,9.00,3.00,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2009-2,3.00,3.00,11.25,3.25,CMPS242,GUI PROGRAMMING,A-,3.00,11.25,3.75,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2009-2,3.00,3.00,7.50,3.25,CMPS255,OBJECT ORIENTED SYSTEM DEV.,C+,3.00,7.50,2.50,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-1,3.00,3.00,10.50,3.29,MATH1201,TRIGONOMETRY,B+,3.00,10.50,3.50,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-2,3.00,3.00,10.50,2.83,CMPS3252,ALGORITHMS,B+,3.00,10.50,3.50,,3.19
1522,28/07/1986,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,20/08/2008,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-2,3.00,3.00,6.00,2.83,CMPS3272,SYSTEMS ENGINEERING,C,3.00,6.00,2.00,,3.19
1549,09/09/1986,M,13,Mestizo,"52,570",SAN IGNACIO,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,17/08/2009,BINT,Information Technology,13,Bachelor of Science,Graduated,14/06/2014,19/05/2014,-,2009-1,3.00,3.00,7.50,2.60,CMPS247,COMPUTER NETWORKING I,C+,3.00,7.50,2.50,,2.85
1549,09/09/1986,M,13,Mestizo,"52,570",SAN IGNACIO,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,17/08/2009,BINT,Information Technology,13,Bachelor of Science,Graduated,14/06/2014,19/05/2014,-,2009-2,3.00,3.00,4.50,2.50,CMPS256,OPERATING SYSTEMS,D+,3.00,4.50,1.50,REPEAT,2.85
1549,09/09/1986,M,13,Mestizo,"52,570",SAN IGNACIO,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,17/08/2009,BINT,Information Technology,13,Bachelor of Science,Graduated,14/06/2014,19/05/2014,-,2009-2,3.00,3.00,6.00,2.50,CMPS360,MANAGEMENT INFORMATION SYSTEM,C,3.00,6.00,2.00,,2.85
1549,09/09/1986,M,13,Mestizo,"52,570",SAN IGNACIO,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,17/08/2009,BINT,Information Technology,13,Bachelor of Science,Graduated,14/06/2014,19/05/2014,-,2010-1,3.00,3.00,6.00,2.50,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,C,3.00,6.00,2.00,,2.85
1549,09/09/1986,M,13,Mestizo,"52,570",SAN IGNACIO,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,17/08/2009,BINT,Information Technology,13,Bachelor of Science,Graduated,14/06/2014,19/05/2014,-,2010-2,3.00,0.00,0.00,2.81,CMPS3252,ALGORITHMS,W,3.00,0.00,0.00,REPEAT,2.85
1549,09/09/1986,M,13,Mestizo,"52,570",SAN IGNACIO,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,17/08/2009,BINT,Information Technology,13,Bachelor of Science,Graduated,14/06/2014,19/05/2014,-,2010-2,3.00,3.00,6.00,2.81,CMPS2232,OBJECT ORIENTED SYSTEM DEVELOPMENT,C,3.00,6.00,2.00,,2.85
1549,09/09/1986,M,13,Mestizo,"52,570",SAN IGNACIO,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,17/08/2009,BINT,Information Technology,13,Bachelor of Science,Graduated,14/06/2014,19/05/2014,-,2009-1,3.00,3.00,9.00,2.60,CMPS142,PRINCIPLES OF PROGRAMMING I,B,3.00,9.00,3.00,,2.85
1549,09/09/1986,M,13,Mestizo,"52,570",SAN IGNACIO,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,17/08/2009,BINT,Information Technology,13,Bachelor of Science,Graduated,14/06/2014,19/05/2014,-,2009-1,3.00,3.00,7.50,2.60,CMPS157,SYSTEM ANALYSIS,C+,3.00,7.50,2.50,,2.85
1549,09/09/1986,M,13,Mestizo,"52,570",SAN IGNACIO,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,17/08/2009,BINT,Information Technology,13,Bachelor of Science,Graduated,14/06/2014,19/05/2014,-,2009-2,3.00,3.00,9.00,2.50,CMPS319,SYSTEMS ENGINEERING,B,3.00,9.00,3.00,,2.85
